,gameID,gameDate,Team,Opponent,homeRoad,gamesPlayed,Win,Loss,OTLoss,points,pointPct,regulationWins,regulationAndOtWins,shootoutWins,goalsFor,goalsAgainst,goalsForPerGame,goalsAgainstPerGame,powerPlayPct,penaltyKillPct,powerPlayNetPct,penaltyKillNetPct,shotsForPerGame,shotsAgainstPerGame,faceoffWinPct,Year,Month,Season,gameNumber,NonRegulationTime,Result,streak_Win,streak_Loss,rolling_goalsFor,rolling_goalsAgainst,rolling_shotGoalsPct,rolling_savePct,rolling_Win,rolling_Loss,rolling_powerPlayPct,rolling_penaltyKillPct,rolling_Result,rolling_shotsFor,rolling_shotsAgainst,rolling_powerPlayNetPct,rolling_penaltyKillNetPct,rolling_homeWin,rolling_roadWin
5526,2021020505,2022-04-27,3,8,0,1,0,1,0,0,0.0,0,0,0,3,4,3.0,4.0,0.0,1.0,0.0,1.5,27.0,23.0,0.55,2022,4,2021-2022,81,False,0,0,3,3.2,2.8,0.12,0.91,0.4,0.6,0.37,0.8,0.4,29.8,30.8,0.37,0.9,0.0,0.4
5527,2021021288,2022-04-27,4,29,1,1,0,1,0,0,0.0,0,0,0,0,4,0.0,4.0,0.0,0.6,0.0,0.6,35.0,27.0,0.51,2022,4,2021-2022,81,False,0,0,2,2.6,3.2,0.07,0.89,0.4,0.6,0.07,0.88,0.4,37.0,32.2,0.07,0.88,0.2,0.0
5528,2021021287,2022-04-27,24,30,0,1,0,0,1,1,0.5,0,0,0,3,4,3.0,4.0,0.25,0.67,0.25,0.67,29.0,37.0,0.6,2022,4,2021-2022,81,True,0,0,1,2.4,3.4,0.08,0.91,0.4,0.4,0.19,0.68,0.4,29.8,38.2,0.19,0.68,0.0,0.6
5529,2021021286,2022-04-27,31,15,1,1,0,0,1,1,0.5,0,0,0,3,3,3.0,3.0,0.0,1.0,0.0,1.0,40.0,40.0,0.51,2022,4,2021-2022,81,True,0,0,3,3.0,3.0,0.08,0.9,0.2,0.2,0.35,1.0,0.2,39.0,31.0,0.35,1.0,0.2,0.0
5530,2021021287,2022-04-27,30,24,1,1,1,0,0,2,1.0,0,1,0,4,3,4.0,3.0,0.33,0.75,0.33,0.75,37.0,29.0,0.4,2022,4,2021-2022,81,False,1,2,0,3.2,3.4,0.12,0.9,0.4,0.2,0.12,0.9,0.4,27.4,33.8,0.12,0.9,0.4,0.0
5531,2021021289,2022-04-27,32,25,0,1,0,1,0,0,0.0,0,0,0,3,5,3.0,5.0,0.0,1.0,0.0,1.0,40.0,28.0,0.59,2022,4,2021-2022,80,False,0,0,4,2.6,4.2,0.08,0.86,0.2,0.8,0.12,0.71,0.2,32.2,29.6,0.12,0.71,0.0,0.6
5532,2021021288,2022-04-27,29,4,0,1,1,0,0,2,1.0,1,1,0,4,0,4.0,0.0,0.4,1.0,0.4,1.0,27.0,35.0,0.49,2022,4,2021-2022,80,False,1,2,0,2.8,3.0,0.11,0.92,0.4,0.6,0.28,0.76,0.4,28.4,36.6,0.28,0.76,0.0,0.4
5533,2021021286,2022-04-27,15,31,0,1,1,0,0,2,1.0,0,0,1,3,3,3.0,3.0,0.0,1.0,0.0,1.0,40.0,40.0,0.49,2022,4,2021-2022,81,True,1,2,0,2.4,3.0,0.07,0.9,0.6,0.4,0.07,0.87,0.6,31.4,32.8,0.07,0.87,0.0,0.6
5534,2021021296,2022-04-28,20,17,0,1,0,0,1,1,0.5,0,0,0,4,4,4.0,4.0,0.17,0.75,0.17,0.75,46.0,37.0,0.41,2022,4,2021-2022,81,True,0,0,1,3.0,4.0,0.08,0.88,0.2,0.6,0.03,0.9,0.2,35.0,33.8,0.03,0.9,0.0,0.6
5535,2021021295,2022-04-28,28,19,0,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,1.0,1.0,1.0,1.0,25.0,33.0,0.56,2022,4,2021-2022,81,False,1,1,0,4.6,3.4,0.13,0.87,0.8,0.2,0.38,0.77,0.8,35.4,27.2,0.38,0.77,0.0,0.8
5536,2021021297,2022-04-28,26,21,1,1,0,0,1,1,0.5,0,0,0,4,5,4.0,5.0,1.0,0.75,1.0,0.75,44.0,31.0,0.58,2022,4,2021-2022,81,True,0,0,2,3.0,3.6,0.11,0.89,0.4,0.4,0.33,0.76,0.4,29.2,32.8,0.33,0.76,0.2,0.0
5537,2021021310,2022-04-28,22,25,0,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.5,1.0,0.5,1.0,29.0,35.0,0.65,2022,4,2021-2022,81,False,1,2,0,3.4,3.8,0.12,0.88,0.4,0.4,0.22,0.88,0.4,29.6,32.2,0.22,0.88,0.0,0.8
5538,2021021297,2022-04-28,21,26,0,1,1,0,0,2,1.0,0,1,0,5,4,5.0,4.0,0.25,0.0,0.25,0.0,31.0,44.0,0.42,2022,4,2021-2022,81,False,1,2,0,4.6,3.0,0.13,0.92,0.8,0.2,0.22,0.75,0.8,37.0,36.4,0.22,0.75,0.0,0.8
5539,2021021305,2022-04-28,27,13,0,1,1,0,0,2,1.0,1,1,0,5,2,5.0,2.0,0.25,0.71,0.25,0.71,35.0,27.0,0.62,2022,4,2021-2022,81,False,1,1,0,2.8,2.4,0.09,0.92,0.4,0.4,0.33,0.68,0.4,29.0,29.6,0.33,0.68,0.0,0.6
5540,2021021295,2022-04-28,19,28,1,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.0,0.0,0.0,0.0,33.0,25.0,0.44,2022,4,2021-2022,81,True,0,0,1,3.8,2.8,0.12,0.89,0.6,0.0,0.26,0.66,0.6,32.0,25.8,0.26,0.66,0.6,0.0
5541,2021021291,2022-04-28,9,12,0,1,0,1,0,0,0.0,0,0,0,0,4,0.0,4.0,0.0,1.0,0.0,1.0,27.0,30.0,0.55,2022,4,2021-2022,81,False,0,0,1,3.0,3.2,0.1,0.92,0.8,0.2,0.13,0.85,0.8,28.8,38.0,0.13,1.0,0.0,0.4
5542,2021021310,2022-04-28,25,22,1,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.0,0.5,0.0,0.5,35.0,29.0,0.35,2022,4,2021-2022,82,True,0,0,1,3.4,2.0,0.1,0.93,0.8,0.0,0.11,0.72,0.8,33.4,27.2,0.11,0.72,0.6,0.0
5543,2021020513,2022-04-28,2,14,0,1,1,0,0,2,1.0,1,1,0,5,1,5.0,1.0,0.6,1.0,0.6,1.0,26.0,27.0,0.66,2022,4,2021-2022,81,False,1,2,0,3.4,3.6,0.13,0.88,0.4,0.6,0.59,0.57,0.4,25.8,30.4,0.59,0.62,0.0,0.4
5544,2021021290,2022-04-28,6,7,0,1,1,0,0,2,1.0,1,1,0,5,0,5.0,0.0,0.33,1.0,0.33,1.0,32.0,37.0,0.59,2022,4,2021-2022,81,False,1,4,0,3.4,2.0,0.09,0.93,0.8,0.2,0.07,0.73,0.8,39.8,29.4,0.07,0.73,0.0,0.8
5545,2021021290,2022-04-28,7,6,1,1,0,1,0,0,0.0,0,0,0,0,5,0.0,5.0,0.0,0.67,0.0,0.67,37.0,32.0,0.41,2022,4,2021-2022,81,False,0,0,1,3.8,3.2,0.12,0.88,0.8,0.2,0.33,0.93,0.8,33.8,28.2,0.33,1.03,0.6,0.0
5546,2021021296,2022-04-28,17,20,1,1,1,0,0,2,1.0,0,0,1,4,4,4.0,4.0,0.25,0.83,0.25,0.83,37.0,46.0,0.59,2022,4,2021-2022,81,True,1,1,0,3.2,4.4,0.12,0.89,0.4,0.2,0.33,0.6,0.4,26.6,38.2,0.33,0.6,0.4,0.0
5547,2021021294,2022-04-28,11,1,0,1,1,0,0,2,1.0,1,1,0,6,3,6.0,3.0,0.0,1.0,0.0,1.0,36.0,30.0,0.51,2022,4,2021-2022,82,False,1,6,0,4.4,2.4,0.12,0.91,1.0,0.0,0.24,0.87,1.0,36.2,26.2,0.24,0.87,0.0,0.6
5548,2021021291,2022-04-28,12,9,1,1,1,0,0,2,1.0,1,1,0,4,0,4.0,0.0,0.0,1.0,0.0,1.0,30.0,27.0,0.45,2022,4,2021-2022,81,False,1,1,0,3.6,3.2,0.12,0.91,0.6,0.4,0.33,0.91,0.6,30.4,32.8,0.3,0.91,0.8,0.0
5549,2021021305,2022-04-28,13,27,1,1,0,1,0,0,0.0,0,0,0,2,5,2.0,5.0,0.29,0.75,0.29,0.75,27.0,35.0,0.38,2022,4,2021-2022,81,False,0,0,1,5.6,2.6,0.16,0.92,0.8,0.2,0.56,0.71,0.8,33.4,30.6,0.56,0.74,0.4,0.0
5550,2021020513,2022-04-28,14,2,1,1,0,1,0,0,0.0,0,0,0,1,5,1.0,5.0,0.0,0.4,0.0,0.4,27.0,26.0,0.34,2022,4,2021-2022,81,False,0,0,3,2.0,3.2,0.06,0.88,0.2,0.4,0.0,0.38,0.2,30.8,26.2,-0.05,0.38,0.6,0.0
5551,2021021294,2022-04-28,1,11,1,1,0,1,0,0,0.0,0,0,0,3,6,3.0,6.0,0.0,1.0,0.0,1.0,30.0,36.0,0.49,2022,4,2021-2022,81,False,0,0,5,2.2,4.4,0.07,0.86,0.0,0.6,0.07,0.87,0.0,27.6,30.2,-0.13,0.87,0.2,0.0
5552,2021021302,2022-04-29,3,14,0,1,1,0,0,2,1.0,1,1,0,3,2,3.0,2.0,0.0,0.8,0.0,0.8,33.0,36.0,0.61,2022,4,2021-2022,82,False,1,1,0,3.2,3.2,0.12,0.89,0.4,0.6,0.27,0.76,0.4,29.6,31.8,0.27,0.86,0.0,0.6
5553,2021021303,2022-04-29,4,9,0,1,0,1,0,0,0.0,0,0,0,2,4,2.0,4.0,0.67,0.75,0.67,0.75,34.0,36.0,0.59,2022,4,2021-2022,82,False,0,0,3,2.6,3.0,0.07,0.91,0.4,0.6,0.2,0.87,0.4,36.0,33.6,0.2,0.87,0.0,0.2
5554,2021021292,2022-04-29,13,2,1,1,1,0,0,2,1.0,1,1,0,6,4,6.0,4.0,1.0,0.0,1.0,0.0,34.0,37.0,0.51,2022,4,2021-2022,82,False,1,1,0,5.2,3.2,0.15,0.9,0.8,0.2,0.64,0.55,0.8,33.0,30.6,0.64,0.58,0.4,0.0
5555,2021021299,2022-04-29,6,10,1,1,0,1,0,0,0.0,0,0,0,2,5,2.0,5.0,1.0,0.67,1.0,0.67,26.0,27.0,0.53,2022,4,2021-2022,82,False,0,0,1,3.8,2.2,0.11,0.91,0.8,0.2,0.27,0.67,0.8,34.6,28.4,0.27,0.67,0.4,0.0
5556,2021021298,2022-04-29,7,15,0,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.0,1.0,0.0,1.0,36.0,21.0,0.48,2022,4,2021-2022,82,False,1,1,0,3.6,3.0,0.11,0.89,0.8,0.2,0.23,0.93,0.8,35.2,28.2,0.23,1.03,0.0,0.8
5557,2021021292,2022-04-29,2,13,0,1,0,1,0,0,0.0,0,0,0,4,6,4.0,6.0,1.0,0.0,1.0,0.0,37.0,34.0,0.49,2022,4,2021-2022,82,False,0,0,1,3.6,3.6,0.13,0.89,0.4,0.6,0.59,0.57,0.4,27.4,32.6,0.59,0.62,0.0,0.2
5558,2021021169,2022-04-29,5,27,0,1,1,0,0,2,1.0,1,1,0,5,3,5.0,3.0,0.0,0.6,0.0,0.6,50.0,36.0,0.66,2022,4,2021-2022,82,False,1,1,0,3.6,2.8,0.09,0.92,0.6,0.4,0.2,0.65,0.6,38.4,39.6,0.2,0.65,0.0,0.8
5559,2021021300,2022-04-29,8,12,0,1,1,0,0,2,1.0,1,1,0,10,2,10.0,2.0,0.5,0.0,0.5,0.0,37.0,39.0,0.55,2022,4,2021-2022,82,False,1,2,0,4.8,4.4,0.15,0.86,0.4,0.6,0.2,0.8,0.4,33.6,33.6,0.05,0.8,0.0,0.2
5560,2021021298,2022-04-29,15,7,1,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.0,1.0,0.0,1.0,21.0,36.0,0.52,2022,4,2021-2022,82,True,0,0,1,2.0,3.0,0.07,0.9,0.4,0.4,0.07,0.87,0.4,27.6,33.0,0.07,0.87,0.2,0.0
5561,2021021302,2022-04-29,14,3,1,1,0,1,0,0,0.0,0,0,0,2,3,2.0,3.0,0.2,1.0,0.2,1.0,36.0,33.0,0.39,2022,4,2021-2022,82,False,0,0,4,1.8,3.0,0.05,0.89,0.2,0.6,0.04,0.48,0.2,32.4,26.8,-0.01,0.48,0.4,0.0
5562,2021021300,2022-04-29,12,8,1,1,0,1,0,0,0.0,0,0,0,2,10,2.0,10.0,1.0,0.5,1.0,0.5,39.0,37.0,0.45,2022,4,2021-2022,82,False,0,0,1,3.0,4.8,0.09,0.87,0.4,0.6,0.43,0.81,0.4,32.8,34.2,0.4,0.81,0.6,0.0
5563,2021021299,2022-04-29,10,6,0,1,1,0,0,2,1.0,1,1,0,5,2,5.0,2.0,0.33,0.0,0.33,0.0,27.0,26.0,0.47,2022,4,2021-2022,82,False,1,3,0,2.8,3.2,0.09,0.91,0.6,0.2,0.21,0.58,0.6,33.2,30.8,0.21,0.58,0.0,1.0
5564,2021021311,2022-04-29,17,30,1,1,0,1,0,0,0.0,0,0,0,4,5,4.0,5.0,0.0,1.0,0.0,1.0,33.0,27.0,0.49,2022,4,2021-2022,82,False,0,0,1,3.6,5.0,0.13,0.87,0.2,0.4,0.29,0.67,0.2,27.8,39.4,0.29,0.67,0.4,0.0
5565,2021021303,2022-04-29,9,4,1,1,1,0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.25,0.33,0.25,0.33,36.0,34.0,0.41,2022,4,2021-2022,82,False,1,1,0,3.2,3.0,0.11,0.92,0.8,0.2,0.18,0.77,0.8,29.8,37.4,0.18,0.92,0.8,0.0
5566,2021021301,2022-04-29,1,16,0,1,0,1,0,0,0.0,0,0,0,3,5,3.0,5.0,0.0,1.0,0.0,1.0,23.0,35.0,0.56,2022,4,2021-2022,82,False,0,0,6,2.4,4.4,0.09,0.86,0.0,0.6,0.07,0.87,0.0,26.0,31.6,-0.03,0.87,0.0,0.0
5567,2021021312,2022-04-29,32,26,0,1,1,0,0,2,1.0,1,1,0,3,0,3.0,0.0,0.0,1.0,0.0,1.0,31.0,24.0,0.58,2022,4,2021-2022,81,False,1,1,0,2.6,3.8,0.08,0.87,0.2,0.8,0.12,0.71,0.2,32.6,29.0,0.12,0.71,0.0,0.8
5568,2021021308,2022-04-29,20,28,1,1,0,1,0,0,0.0,0,0,0,1,4,1.0,4.0,0.0,1.0,0.0,1.0,28.0,22.0,0.43,2022,4,2021-2022,82,False,0,0,2,2.8,4.2,0.08,0.86,0.2,0.6,0.03,0.9,0.2,35.2,32.4,0.03,0.9,0.2,0.0
5569,2021021207,2022-04-29,21,22,0,1,1,0,0,2,1.0,0,0,1,2,2,2.0,2.0,0.0,1.0,0.0,1.0,33.0,41.0,0.45,2022,4,2021-2022,82,True,1,3,0,4.0,3.0,0.12,0.92,0.8,0.2,0.22,0.75,0.8,33.6,37.4,0.22,0.75,0.0,1.0
5570,2021021207,2022-04-29,22,21,1,1,0,0,1,1,0.5,0,0,0,2,2,2.0,2.0,0.0,1.0,0.0,1.0,41.0,33.0,0.55,2022,4,2021-2022,82,True,0,0,1,3.2,3.6,0.11,0.89,0.4,0.4,0.17,0.88,0.4,30.4,32.6,0.17,0.88,0.4,0.0
5571,2021021307,2022-04-29,23,24,1,1,0,1,0,0,0.0,0,0,0,2,4,2.0,4.0,0.0,0.5,0.0,0.5,21.0,19.0,0.3,2022,4,2021-2022,82,False,0,0,1,2.6,3.6,0.11,0.88,0.2,0.8,0.22,0.79,0.2,24.0,31.4,0.22,0.79,0.2,0.0
5572,2021021307,2022-04-29,24,23,0,1,1,0,0,2,1.0,1,1,0,4,2,4.0,2.0,0.5,1.0,0.5,1.0,19.0,21.0,0.7,2022,4,2021-2022,82,False,1,1,0,2.8,2.8,0.11,0.91,0.6,0.2,0.29,0.68,0.6,26.4,32.4,0.29,0.68,0.0,0.8
5573,2021021312,2022-04-29,26,32,1,1,0,1,0,0,0.0,0,0,0,0,3,0.0,3.0,0.0,1.0,0.0,1.0,24.0,31.0,0.42,2022,4,2021-2022,82,False,0,0,3,2.8,3.6,0.1,0.89,0.4,0.4,0.33,0.8,0.4,29.8,33.4,0.33,0.8,0.2,0.0
5574,2021021308,2022-04-29,28,20,0,1,1,0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.0,1.0,0.0,1.0,22.0,28.0,0.57,2022,4,2021-2022,82,False,1,2,0,4.2,3.0,0.13,0.89,0.8,0.2,0.38,0.77,0.8,33.4,28.0,0.38,0.77,0.0,0.8
5575,2021021301,2022-04-29,16,1,1,1,1,0,0,2,1.0,1,1,0,5,3,5.0,3.0,0.0,1.0,0.0,1.0,35.0,23.0,0.44,2022,4,2021-2022,82,False,1,1,0,2.4,3.6,0.08,0.88,0.4,0.6,0.1,0.6,0.4,26.8,28.2,0.1,0.6,0.6,0.0
5576,2021021309,2022-04-29,29,19,0,1,1,0,0,2,1.0,1,1,0,3,1,3.0,1.0,0.0,1.0,0.0,1.0,43.0,33.0,0.47,2022,4,2021-2022,81,False,1,3,0,2.6,1.8,0.08,0.95,0.6,0.4,0.08,0.86,0.6,33.4,35.8,0.08,0.86,0.0,0.6
5577,2021021311,2022-04-29,30,17,0,1,1,0,0,2,1.0,1,1,0,5,4,5.0,4.0,0.0,1.0,0.0,1.0,27.0,33.0,0.51,2022,4,2021-2022,82,False,1,3,0,3.6,3.4,0.14,0.9,0.6,0.2,0.12,0.9,0.6,25.8,32.4,0.12,0.9,0.0,0.2
5578,2021021306,2022-04-29,31,18,1,1,1,0,0,2,1.0,1,1,0,7,4,7.0,4.0,0.5,0.33,0.5,0.33,45.0,18.0,0.54,2022,4,2021-2022,82,False,1,1,0,4.0,3.2,0.1,0.88,0.4,0.0,0.45,0.87,0.4,39.2,29.0,0.45,0.87,0.4,0.0
5579,2021021169,2022-04-29,27,5,1,1,0,1,0,0,0.0,0,0,0,3,5,3.0,5.0,0.4,1.0,0.4,1.0,36.0,50.0,0.34,2022,4,2021-2022,82,False,0,0,1,3.0,2.8,0.09,0.92,0.4,0.4,0.35,0.78,0.4,31.4,34.0,0.35,0.78,0.0,0.0
5580,2021021306,2022-04-29,18,31,0,1,0,1,0,0,0.0,0,0,0,4,7,4.0,7.0,0.67,0.5,0.67,0.5,18.0,45.0,0.46,2022,4,2021-2022,82,False,0,0,2,4.2,4.0,0.15,0.85,0.6,0.4,0.27,0.9,0.6,29.6,27.4,0.27,0.9,0.0,0.6
5581,2021021309,2022-04-29,19,29,1,1,0,1,0,0,0.0,0,0,0,1,3,1.0,3.0,0.0,1.0,0.0,1.0,33.0,43.0,0.53,2022,4,2021-2022,82,False,0,0,2,3.6,3.0,0.1,0.89,0.6,0.2,0.19,0.7,0.6,34.4,29.0,0.19,0.7,0.4,0.0
5582,2021021179,2022-05-01,29,32,0,1,1,0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.0,0.0,0.0,0.0,27.0,30.0,0.59,2022,5,2021-2022,82,False,1,4,0,3.4,1.8,0.11,0.95,0.8,0.2,0.08,0.76,0.8,32.6,35.0,0.08,0.76,0.0,0.8
5583,2021021179,2022-05-01,32,29,1,1,0,1,0,0,0.0,0,0,0,3,4,3.0,4.0,1.0,1.0,1.0,1.0,30.0,27.0,0.41,2022,5,2021-2022,82,False,0,0,1,2.6,3.4,0.08,0.88,0.2,0.8,0.22,0.83,0.2,33.0,27.4,0.22,0.83,0.0,0.0
5584,2022020129,2022-10-29,26,13,0,1,0,1,0,0,0.0,0,0,0,3,4,3.0,4.0,0.33,1.0,0.33,1.0,27.0,26.0,0.45,2022,10,2022-2023,11,False,0,0,4,2.6,4.2,0.08,0.87,0.2,0.6,0.33,0.8,0.2,31.4,33.0,0.33,0.8,0.0,0.4
5585,2022020146,2022-10-31,25,18,1,1,1,0,0,2,1.0,1,1,0,5,1,5.0,1.0,0.33,1.0,0.33,1.0,30.0,28.0,0.49,2022,10,2022-2023,11,False,1,1,0,4.0,2.0,0.12,0.93,0.8,0.0,0.17,0.77,0.8,33.8,26.8,0.17,0.77,0.6,0.0
5586,2022020153,2022-11-01,25,24,1,1,0,1,0,0,0.0,0,0,0,2,5,2.0,5.0,0.33,0.25,0.33,0.25,32.0,40.0,0.48,2022,11,2022-2023,12,False,0,0,1,3.6,2.8,0.11,0.91,0.6,0.2,0.17,0.68,0.6,33.0,31.6,0.17,0.68,0.6,0.0
5587,2022020149,2022-11-01,3,4,0,1,1,0,0,2,1.0,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,19.0,0.42,2022,11,2022-2023,11,False,1,2,0,2.2,2.6,0.07,0.91,0.4,0.6,0.07,0.96,0.4,32.2,29.8,0.07,1.06,0.0,0.6
5588,2022020150,2022-11-01,14,31,0,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.5,0.5,0.5,0.5,21.0,31.0,0.59,2022,11,2022-2023,11,True,0,0,5,1.8,3.6,0.06,0.87,0.0,0.6,0.14,0.58,0.0,30.8,29.2,0.09,0.58,0.0,0.4
5589,2022020158,2022-11-01,26,23,0,1,0,0,1,1,0.5,0,0,0,5,5,5.0,5.0,0.33,1.0,0.33,1.0,44.0,44.0,0.45,2022,11,2022-2023,12,True,0,0,5,2.8,4.4,0.08,0.86,0.0,0.6,0.4,0.85,0.0,34.4,32.6,0.4,0.85,0.0,0.2
5590,2022020155,2022-11-01,32,19,1,1,1,0,0,2,1.0,1,1,0,5,4,5.0,4.0,0.25,1.0,0.25,1.25,26.0,40.0,0.38,2022,11,2022-2023,11,False,1,1,0,3.2,3.6,0.11,0.88,0.4,0.6,0.27,0.93,0.4,31.8,29.2,0.27,0.98,0.2,0.0
5591,2022020150,2022-11-01,31,14,1,1,1,0,0,2,1.0,0,1,0,3,2,3.0,2.0,0.5,0.5,0.5,0.5,31.0,21.0,0.41,2022,11,2022-2023,11,False,1,2,0,3.8,3.0,0.09,0.88,0.4,0.0,0.45,0.77,0.4,39.4,27.6,0.45,0.77,0.4,0.0
5592,2022020159,2022-11-02,10,4,0,1,1,0,0,2,1.0,1,1,0,5,2,5.0,2.0,0.4,0.83,0.4,0.83,44.0,25.0,0.47,2022,11,2022-2023,11,False,1,4,0,3.6,2.0,0.11,0.94,0.8,0.0,0.25,0.67,0.8,34.6,28.6,0.25,0.67,0.0,1.0
5593,2022020160,2022-11-02,5,7,1,1,0,1,0,0,0.0,0,0,0,3,6,3.0,6.0,0.33,0.75,0.33,0.75,21.0,33.0,0.54,2022,11,2022-2023,11,False,0,0,1,3.4,4.0,0.1,0.89,0.4,0.6,0.27,0.6,0.4,36.2,35.8,0.27,0.6,0.2,0.0
5594,2022020171,2022-11-03,23,22,1,1,0,1,0,0,0.0,0,0,0,5,8,5.0,8.0,0.67,0.33,0.33,0.33,31.0,47.0,0.4,2022,11,2022-2023,11,False,0,0,2,3.4,4.8,0.14,0.86,0.2,0.8,0.3,0.66,0.2,24.2,35.2,0.23,0.66,0.2,0.0
5595,2022020171,2022-11-03,22,23,0,1,1,0,0,2,1.0,1,1,0,8,5,8.0,5.0,0.67,0.33,0.67,0.67,47.0,31.0,0.6,2022,11,2022-2023,11,False,1,1,0,4.2,3.4,0.12,0.89,0.6,0.2,0.3,0.74,0.6,35.0,32.4,0.3,0.81,0.0,0.8
5596,2022020170,2022-11-03,21,1,0,1,0,1,0,0,0.0,0,0,0,3,4,3.0,4.0,0.5,1.0,0.5,1.0,37.0,43.0,0.56,2022,11,2022-2023,11,False,0,0,1,3.4,3.2,0.1,0.92,0.6,0.4,0.32,0.75,0.6,35.6,38.6,0.32,0.75,0.0,0.8
5597,2022020169,2022-11-03,17,19,1,1,1,0,0,2,1.0,1,1,0,4,1,4.0,1.0,0.25,1.0,0.25,1.0,32.0,30.0,0.59,2022,11,2022-2023,11,False,1,1,0,4.0,4.0,0.14,0.89,0.4,0.2,0.24,0.87,0.4,30.0,37.6,0.24,0.87,0.4,0.0
5598,2022020164,2022-11-03,14,16,1,1,0,1,0,0,0.0,0,0,0,1,3,1.0,3.0,0.0,0.67,0.0,0.67,34.0,26.0,0.64,2022,11,2022-2023,12,False,0,0,6,1.4,3.6,0.05,0.87,0.0,0.8,0.14,0.51,0.0,30.2,28.4,0.09,0.51,0.2,0.0
5599,2022020173,2022-11-03,26,12,0,1,0,0,1,1,0.5,0,0,0,3,3,3.0,3.0,0.5,0.67,0.5,0.67,39.0,44.0,0.42,2022,11,2022-2023,13,True,0,0,6,3.0,4.0,0.08,0.88,0.0,0.4,0.43,0.88,0.0,35.6,35.2,0.43,0.88,0.0,0.2
5600,2022020162,2022-11-03,13,11,0,1,0,0,1,1,0.5,0,0,0,3,3,3.0,3.0,0.4,0.83,0.2,0.83,26.0,55.0,0.38,2022,11,2022-2023,11,True,0,0,1,4.6,3.4,0.15,0.91,0.6,0.2,0.52,0.62,0.6,30.4,37.4,0.48,0.65,0.0,0.6
5601,2022020173,2022-11-03,12,26,1,1,1,0,0,2,1.0,0,0,1,3,3,3.0,3.0,0.33,0.5,0.33,0.5,44.0,39.0,0.58,2022,11,2022-2023,11,True,1,1,0,3.0,5.0,0.09,0.86,0.4,0.6,0.4,0.71,0.4,34.6,34.8,0.37,0.71,0.6,0.0
5602,2022020172,2022-11-03,24,30,1,1,1,0,0,2,1.0,1,1,0,7,2,7.0,2.0,0.25,1.0,0.25,1.0,36.0,30.0,0.49,2022,11,2022-2023,11,False,1,2,0,3.8,2.4,0.13,0.92,0.8,0.0,0.3,0.73,0.8,29.0,31.0,0.3,0.73,0.4,0.0
5603,2022020161,2022-11-03,6,3,1,1,1,0,0,2,1.0,1,1,0,5,2,5.0,2.0,0.0,1.0,0.0,1.0,37.0,20.0,0.61,2022,11,2022-2023,11,False,1,1,0,4.2,2.4,0.12,0.9,0.8,0.2,0.27,0.73,0.8,35.0,26.2,0.27,0.73,0.6,0.0
5604,2022020165,2022-11-03,8,29,1,1,0,0,1,1,0.5,0,0,0,2,3,2.0,3.0,0.0,0.8,0.0,0.8,22.0,36.0,0.47,2022,11,2022-2023,11,True,0,0,1,4.6,3.8,0.15,0.88,0.4,0.4,0.2,0.76,0.4,31.2,34.0,0.05,0.76,0.2,0.0
5605,2022020167,2022-11-03,32,28,1,1,1,0,0,2,1.0,1,1,0,4,0,4.0,0.0,0.5,1.0,0.5,1.0,23.0,22.0,0.51,2022,11,2022-2023,12,False,1,2,0,3.6,2.6,0.13,0.91,0.6,0.4,0.35,1.0,0.6,30.0,28.2,0.35,1.05,0.4,0.0
5606,2022020163,2022-11-03,31,9,1,1,1,0,0,2,1.0,1,1,0,5,4,5.0,4.0,0.25,1.0,0.25,1.33,32.0,46.0,0.5,2022,11,2022-2023,12,False,1,3,0,4.0,3.0,0.11,0.89,0.6,0.0,0.45,0.77,0.6,36.6,31.0,0.45,0.83,0.6,0.0
5607,2022020167,2022-11-03,28,32,0,1,0,1,0,0,0.0,0,0,0,0,4,0.0,4.0,0.0,0.5,0.0,0.5,22.0,23.0,0.49,2022,11,2022-2023,11,False,0,0,1,3.0,3.2,0.1,0.88,0.6,0.4,0.26,0.77,0.6,30.8,27.0,0.26,0.77,0.0,0.6
5608,2022020168,2022-11-03,15,25,0,1,1,0,0,2,1.0,0,1,0,2,1,2.0,1.0,0.0,1.0,0.0,1.0,19.0,33.0,0.4,2022,11,2022-2023,11,False,1,1,0,2.2,2.4,0.08,0.91,0.6,0.2,0.0,0.93,0.6,28.2,32.4,0.0,0.93,0.0,0.8
5609,2022020170,2022-11-03,1,21,1,1,1,0,0,2,1.0,1,1,0,4,3,4.0,3.0,0.0,0.5,0.0,0.5,43.0,37.0,0.44,2022,11,2022-2023,11,False,1,1,0,2.8,4.4,0.08,0.87,0.2,0.6,0.0,0.77,0.2,30.8,33.2,-0.1,0.77,0.4,0.0
